DATASET,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,LN_IC50,AUC,Z_SCORE,status,lineage
GDSC2,906868,GAMG,SIDM01055,LGG,1776,GSK2256098C,4.53874,0.982805,0.272603,null,CNS/Brain
GDSC2,906869,GCIY,SIDM00274,STAD,1776,GSK2256098C,4.597616,0.967434,0.336686,intact,Esophagus/Stomach
GDSC2,906870,GDM-1,SIDM01057,LAML,1776,GSK2256098C,3.649061,0.98052,-0.695762,intact,Myeloid
GDSC2,906871,GI-1,SIDM00273,LGG,1776,GSK2256098C,2.987472,0.975356,-1.415864,intact,CNS/Brain
GDSC2,906872,GI-ME-N,SIDM00227,NB,1776,GSK2256098C,5.114421,0.97765,0.899198,intact,Peripheral Nervous System
GDSC2,906875,GOTO,SIDM00544,NB,1776,GSK2256098C,4.323236,0.984601,0.038038,intact,Peripheral Nervous System
GDSC2,906877,GR-ST,SIDM01259,ALL,1776,GSK2256098C,4.52857,0.981059,0.261533,intact,Lymphoid
GDSC2,906999,GCT,SIDM00853,UNCLASSIFIED,1776,GSK2256098C,3.46662,0.960426,-0.894339,intact,Soft Tissue
GDSC2,907000,ESS-1,SIDM01043,UNCLASSIFIED,1776,GSK2256098C,3.475742,0.984212,-0.88441,intact,Uterus
GDSC2,907042,H4,SIDM00852,LGG,1776,GSK2256098C,3.923548,0.986989,-0.396999,null,CNS/Brain
GDSC2,907043,H9,SIDM01251,UNCLASSIFIED,1776,GSK2256098C,3.094339,0.993215,-1.299545,null,Lymphoid
GDSC2,907044,HC-1,SIDM01073,UNCLASSIFIED,1776,GSK2256098C,4.258631,0.992956,-0.03228,intact,Lymphoid
GDSC2,907045,HCC1419,SIDM00882,BRCA,1776,GSK2256098C,4.330279,0.989667,0.045705,intact,Breast
GDSC2,907046,HCC1569,SIDM00878,BRCA,1776,GSK2256098C,4.381268,0.984006,0.101204,intact,Breast
GDSC2,907047,HCC1806,SIDM00875,UNCLASSIFIED,1776,GSK2256098C,3.297437,0.981971,-1.078485,null,Breast
GDSC2,907048,HCC70,SIDM00673,BRCA,1776,GSK2256098C,4.197279,0.988155,-0.099058,intact,Breast
GDSC2,907051,HEC-1,SIDM00596,UCEC,1776,GSK2256098C,4.955577,0.986593,0.726306,intact,Uterus
GDSC2,907053,HEL,SIDM00594,LAML,1776,GSK2256098C,2.948376,0.992189,-1.458417,null,Myeloid
GDSC2,907055,HGC-27,SIDM00290,STAD,1776,GSK2256098C,3.829913,0.988353,-0.498915,intact,Esophagus/Stomach
GDSC2,907056,HH,SIDM00671,UNCLASSIFIED,1776,GSK2256098C,3.318898,0.965324,-1.055126,intact,Lymphoid
GDSC2,907057,HLE,SIDM00064,LIHC,1776,GSK2256098C,4.74865,0.98901,0.501078,intact,Liver
GDSC2,907058,HMV-II,SIDM00291,SKCM,1776,GSK2256098C,4.911991,0.979095,0.678864,intact,Vulva/Vagina
GDSC2,907060,HOS,SIDM00806,UNCLASSIFIED,1776,GSK2256098C,3.963337,0.989003,-0.353691,null,Bone
GDSC2,907061,HSC-3,SIDM00589,HNSC,1776,GSK2256098C,4.002291,0.983986,-0.311291,intact,Head and Neck
GDSC2,907062,HSC-4,SIDM00588,HNSC,1776,GSK2256098C,4.410363,0.987183,0.132872,intact,Head and Neck
GDSC2,907064,HT-1080,SIDM00828,UNCLASSIFIED,1776,GSK2256098C,5.028716,0.982467,0.805913,null,Soft Tissue
GDSC2,907065,HT-1197,SIDM00676,BLCA,1776,GSK2256098C,5.041659,0.98181,0.820001,intact,Bladder/Urinary Tract
GDSC2,907067,HT-144,SIDM00695,SKCM,1776,GSK2256098C,4.143729,0.9842,-0.157345,null,Skin
GDSC2,907068,HT-3,SIDM00679,CESC,1776,GSK2256098C,3.979347,0.985278,-0.336265,intact,Cervix
GDSC2,907069,HuCCT1,SIDM00587,UNCLASSIFIED,1776,GSK2256098C,4.601977,0.971896,0.341432,intact,Biliary Tract
GDSC2,907071,HuH-7,SIDM00585,LIHC,1776,GSK2256098C,4.966075,0.984379,0.737732,intact,Liver
GDSC2,907072,HuO9,SIDM00599,UNCLASSIFIED,1776,GSK2256098C,3.457058,0.979228,-0.904747,intact,Bone
GDSC2,907073,HuTu-80,SIDM00694,UNCLASSIFIED,1776,GSK2256098C,3.889389,0.990296,-0.434179,intact,Bowel
GDSC2,907169,IGR-1,SIDM01060,SKCM,1776,GSK2256098C,4.158181,0.987891,-0.141614,null,Skin
GDSC2,907170,IMR-5,SIDM01206,NB,1776,GSK2256098C,3.322611,0.992277,-1.051084,intact,Peripheral Nervous System
GDSC2,907173,IST-MES1,SIDM00224,MESO,1776,GSK2256098C,5.041441,0.981268,0.819764,null,Pleura
GDSC2,907268,JiyoyeP-2003,SIDM00808,UNCLASSIFIED,1776,GSK2256098C,3.739454,0.988826,-0.597375,intact,Lymphoid
GDSC2,907269,JVM-2,SIDM01013,CLL,1776,GSK2256098C,3.370646,0.967565,-0.998801,intact,Lymphoid
GDSC2,907270,JVM-3,SIDM01012,CLL,1776,GSK2256098C,3.741981,0.986233,-0.594624,intact,Lymphoid
GDSC2,907271,KALS-1,SIDM00613,LGG,1776,GSK2256098C,4.922421,0.981168,0.690217,intact,CNS/Brain
GDSC2,907272,KARPAS-45,SIDM01007,ALL,1776,GSK2256098C,3.297062,0.992241,-1.078893,intact,Lymphoid
GDSC2,907273,KARPAS-299,SIDM01010,UNCLASSIFIED,1776,GSK2256098C,3.7071,0.989364,-0.63259,intact,Lymphoid
GDSC2,907274,KARPAS-422,SIDM01008,DLBC,1776,GSK2256098C,3.965593,0.983382,-0.351236,intact,Lymphoid
GDSC2,907275,KASUMI-1,SIDM01005,LAML,1776,GSK2256098C,3.218695,0.990959,-1.164191,intact,Myeloid
GDSC2,907276,KATOIII,SIDM00687,STAD,1776,GSK2256098C,4.947095,0.963442,0.717074,intact,Esophagus/Stomach
GDSC2,907277,KE-37,SIDM01003,ALL,1776,GSK2256098C,2.60642,0.987633,-1.830617,intact,Lymphoid
GDSC2,907278,KG-1,SIDM00785,LAML,1776,GSK2256098C,3.759846,0.990399,-0.575179,intact,Myeloid
GDSC2,907279,KINGS-1,SIDM00612,LGG,1776,GSK2256098C,6.121185,0.976273,1.995003,null,CNS/Brain
GDSC2,907280,KMOE-2,SIDM01019,LAML,1776,GSK2256098C,3.677151,0.990486,-0.665188,intact,Myeloid
GDSC2,907281,KMS-12-BM,SIDM01020,MM,1776,GSK2256098C,2.654453,0.985564,-1.778336,intact,Lymphoid
GDSC2,907285,HuP-T3,SIDM00533,PAAD,1776,GSK2256098C,5.678312,0.977258,1.512961,null,Pancreas
GDSC2,907286,HuP-T4,SIDM00531,PAAD,1776,GSK2256098C,4.692415,0.986005,0.439869,null,Pancreas
GDSC2,907287,HT55,SIDM00541,COREAD,1776,GSK2256098C,4.2053,0.972119,-0.090328,intact,Bowel
GDSC2,907289,HT-115,SIDM00534,COREAD,1776,GSK2256098C,4.54641,0.991088,0.280951,intact,Bowel
GDSC2,907290,H-EMC-SS,SIDM00535,UNCLASSIFIED,1776,GSK2256098C,5.597171,0.976179,1.424644,intact,Bone
GDSC2,907291,GP5d,SIDM00537,COREAD,1776,GSK2256098C,3.352711,0.977229,-1.018321,intact,Bowel
GDSC2,907295,DMS-53,SIDM00523,SCLC,1776,GSK2256098C,4.651948,0.986816,0.395823,intact,Lung
GDSC2,907298,G-402,SIDM00855,UNCLASSIFIED,1776,GSK2256098C,4.583861,0.980639,0.321714,intact,Kidney
GDSC2,907299,G-401,SIDM00856,UNCLASSIFIED,1776,GSK2256098C,4.361354,0.974157,0.079528,intact,Kidney
GDSC2,907300,KY821,SIDM00553,LAML,1776,GSK2256098C,2.201041,0.963265,-2.271849,null,Myeloid
GDSC2,907311,KU812,SIDM00308,LCML,1776,GSK2256098C,2.979418,0.972493,-1.42463,intact,Myeloid
GDSC2,907312,KU-19-19,SIDM01033,BLCA,1776,GSK2256098C,4.094508,0.986605,-0.210918,null,Bladder/Urinary Tract
GDSC2,907313,KS-1,SIDM00555,GBM,1776,GSK2256098C,2.975453,0.944818,-1.428946,null,CNS/Brain
GDSC2,907314,KP-N-YN,SIDM00556,NB,1776,GSK2256098C,3.53164,0.951956,-0.823568,intact,Peripheral Nervous System
GDSC2,907318,KYSE-180,SIDM01030,ESCA,1776,GSK2256098C,3.563547,0.986374,-0.788839,intact,Esophagus/Stomach
GDSC2,907319,KYSE-270,SIDM01029,ESCA,1776,GSK2256098C,4.277408,0.985716,-0.011842,intact,Esophagus/Stomach
GDSC2,907320,KYSE-450,SIDM01027,ESCA,1776,GSK2256098C,4.690536,0.982605,0.437823,intact,Esophagus/Stomach
GDSC2,907321,KYSE-510,SIDM01026,ESCA,1776,GSK2256098C,3.887459,0.989806,-0.436279,null,Esophagus/Stomach
GDSC2,907322,L-428,SIDM00327,UNCLASSIFIED,1776,GSK2256098C,3.657448,0.991459,-0.686633,intact,Lymphoid
GDSC2,907323,L-540,SIDM00329,UNCLASSIFIED,1776,GSK2256098C,2.652151,0.975795,-1.780841,intact,Lymphoid
GDSC2,907783,LAMA-84,SIDM00346,LCML,1776,GSK2256098C,3.315504,0.991644,-1.05882,null,Myeloid
GDSC2,907787,LC4-1,SIDM00549,ALL,1776,GSK2256098C,1.900512,0.955427,-2.598957,null,Lymphoid
GDSC2,907788,LNCaP-Clone-FGC,SIDM00683,PRAD,1776,GSK2256098C,4.475659,0.980804,0.203942,intact,Prostate
GDSC2,907789,LOUCY,SIDM00342,ALL,1776,GSK2256098C,3.628636,0.988711,-0.717994,intact,Lymphoid
GDSC2,907790,LoVo,SIDM00839,COREAD,1776,GSK2256098C,4.552444,0.972378,0.287518,intact,Bowel
GDSC2,907791,LP-1,SIDM00340,MM,1776,GSK2256098C,4.276107,0.986889,-0.013258,intact,Lymphoid
GDSC2,907792,LS-123,SIDM00776,COREAD,1776,GSK2256098C,5.950061,0.970051,1.808744,intact,Bowel
GDSC2,907794,LS-411N,SIDM00660,COREAD,1776,GSK2256098C,4.764628,0.978816,0.518469,intact,Bowel
GDSC2,907795,LS-513,SIDM00677,COREAD,1776,GSK2256098C,3.863708,0.972783,-0.462131,intact,Bowel
GDSC2,908121,MDA-MB-361,SIDM00528,BRCA,1776,GSK2256098C,4.181615,0.987421,-0.116108,intact,Breast
GDSC2,908122,MDA-MB-453,SIDM00272,BRCA,1776,GSK2256098C,4.418646,0.984141,0.141887,intact,Breast
GDSC2,908123,MDA-MB-468,SIDM00628,BRCA,1776,GSK2256098C,4.241259,0.981067,-0.051189,intact,Breast
GDSC2,908125,MEL-JUSO,SIDM00336,SKCM,1776,GSK2256098C,3.468838,0.970786,-0.891925,null,Skin
GDSC2,908126,MEG-01,SIDM00526,LCML,1776,GSK2256098C,3.928388,0.986537,-0.391731,intact,Myeloid
GDSC2,908127,MES-SA,SIDM00625,UNCLASSIFIED,1776,GSK2256098C,4.263125,0.985895,-0.027389,null,Uterus
GDSC2,908129,MFE-280,SIDM00335,UCEC,1776,GSK2256098C,4.994618,0.979582,0.7688,intact,Uterus
GDSC2,908130,MFE-296,SIDM00334,UCEC,1776,GSK2256098C,4.473828,0.989292,0.201949,intact,Uterus
GDSC2,908131,MG-63,SIDM00525,UNCLASSIFIED,1776,GSK2256098C,4.501321,0.982058,0.231874,null,Bone
GDSC2,908132,MHH-CALL-2,SIDM00331,UNCLASSIFIED,1776,GSK2256098C,3.551561,0.990178,-0.801885,null,Lymphoid
GDSC2,908134,MHH-ES-1,SIDM00386,UNCLASSIFIED,1776,GSK2256098C,5.25438,0.993703,1.051536,intact,Bone
GDSC2,908136,MHH-PREB-1,SIDM00388,UNCLASSIFIED,1776,GSK2256098C,2.955894,0.983857,-1.450235,intact,Lymphoid
GDSC2,908138,MKN1,SIDM00271,UNCLASSIFIED,1776,GSK2256098C,4.948648,0.977449,0.718764,intact,Esophagus/Stomach
GDSC2,908139,MKN28,SIDM00260,STAD,1776,GSK2256098C,5.053086,0.981428,0.832439,intact,Esophagus/Stomach
GDSC2,908141,ML-2,SIDM00441,LAML,1776,GSK2256098C,3.393994,0.990271,-0.973388,intact,Myeloid
GDSC2,908142,MLMA,SIDM00561,UNCLASSIFIED,1776,GSK2256098C,3.806862,0.988214,-0.524005,intact,Lymphoid
GDSC2,908143,MN-60,SIDM00438,UNCLASSIFIED,1776,GSK2256098C,4.300055,0.983156,0.012807,intact,Lymphoid
GDSC2,908146,MOLT-13,SIDM00433,ALL,1776,GSK2256098C,2.432852,0.974743,-2.019535,null,Lymphoid
GDSC2,908147,MOLT-16,SIDM00431,ALL,1776,GSK2256098C,2.625527,0.995245,-1.80982,null,Lymphoid
GDSC2,908149,Mo-T,SIDM00623,UNCLASSIFIED,1776,GSK2256098C,4.549186,0.984753,0.283973,intact,Lymphoid
GDSC2,908150,MPP-89,SIDM00222,MESO,1776,GSK2256098C,4.598747,0.983175,0.337916,intact,Pleura
GDSC2,908151,MRK-nu-1,SIDM00562,BRCA,1776,GSK2256098C,3.611718,0.991534,-0.736407,intact,Breast
GDSC2,908152,MSTO-211H,SIDM00640,MESO,1776,GSK2256098C,3.795694,0.974666,-0.536161,null,Pleura
GDSC2,908158,NALM-6,SIDM00429,UNCLASSIFIED,1776,GSK2256098C,2.756219,0.976357,-1.667569,null,Lymphoid
GDSC2,908159,NAMALWA,SIDM00641,UNCLASSIFIED,1776,GSK2256098C,2.561932,0.977823,-1.879039,intact,Lymphoid
GDSC2,908440,NB69,SIDM00244,NB,1776,GSK2256098C,4.234787,0.981206,-0.058233,intact,Peripheral Nervous System
GDSC2,908443,NCI-H520,SIDM01130,LUSC,1776,GSK2256098C,4.893518,0.980857,0.658758,intact,Lung
GDSC2,908444,SNU-1,SIDM01146,STAD,1776,GSK2256098C,4.115976,0.98811,-0.187552,intact,Esophagus/Stomach
GDSC2,908445,SNU-5,SIDM01144,STAD,1776,GSK2256098C,4.162418,0.987505,-0.137003,intact,Esophagus/Stomach
GDSC2,908447,NH-12,SIDM00577,NB,1776,GSK2256098C,3.972771,0.973013,-0.343422,intact,Peripheral Nervous System
GDSC2,908451,NOMO-1,SIDM00580,LAML,1776,GSK2256098C,3.744628,0.98934,-0.591743,null,Myeloid
GDSC2,908455,NUGC-3,SIDM00572,STAD,1776,GSK2256098C,4.778066,0.980805,0.533095,intact,Esophagus/Stomach
GDSC2,908457,NCI-H747,SIDM00778,COREAD,1776,GSK2256098C,5.34554,0.971204,1.150758,intact,Bowel
GDSC2,908458,NCI-H716,SIDM00779,COREAD,1776,GSK2256098C,4.592436,0.97695,0.331048,intact,Bowel
GDSC2,908459,NCI-H596,SIDM01127,UNCLASSIFIED,1776,GSK2256098C,4.491545,0.977187,0.221234,intact,Lung
GDSC2,908460,NCI-H441,SIDM00925,LUAD,1776,GSK2256098C,6.777743,0.968584,2.709629,intact,Lung
GDSC2,908461,NCI-N87,SIDM01147,STAD,1776,GSK2256098C,5.257958,0.971248,1.05543,intact,Esophagus/Stomach
GDSC2,908463,NCI-H1793,SIDM00755,LUAD,1776,GSK2256098C,6.038685,0.974254,1.905206,intact,Lung
GDSC2,908465,NCI-H358,SIDM00718,LUAD,1776,GSK2256098C,5.420104,0.975163,1.231917,intact,Lung
GDSC2,908467,NCI-H1155,SIDM00651,UNCLASSIFIED,1776,GSK2256098C,3.731796,0.984545,-0.605709,intact,Lung
GDSC2,908470,NCI-H28,SIDM00720,MESO,1776,GSK2256098C,6.463344,0.964235,2.367424,null,Pleura
GDSC2,908471,NCI-H1581,SIDM00748,UNCLASSIFIED,1776,GSK2256098C,4.119327,0.987592,-0.183904,intact,Lung
GDSC2,908473,NCI-H1666,SIDM00743,LUAD,1776,GSK2256098C,5.770241,0.97284,1.61302,null,Lung
GDSC2,908476,NCI-H1993,SIDM00758,LUAD,1776,GSK2256098C,4.710578,0.981305,0.459638,intact,Lung
GDSC2,908483,NCI-H524,SIDM01129,SCLC,1776,GSK2256098C,3.171775,0.98326,-1.21526,intact,Lung
GDSC2,909248,ONS-76,SIDM00567,MB,1776,GSK2256098C,4.723328,0.982523,0.473516,intact,CNS/Brain
GDSC2,909249,OPM-2,SIDM00457,MM,1776,GSK2256098C,2.046284,0.965384,-2.440293,intact,Lymphoid
GDSC2,909250,OS-RC-2,SIDM00239,KIRC,1776,GSK2256098C,4.712911,0.977352,0.462177,null,Kidney
GDSC2,909251,P12-ICHIKAWA,SIDM00463,ALL,1776,GSK2256098C,3.32785,0.991058,-1.045381,intact,Lymphoid
GDSC2,909252,P30-OHK,SIDM00364,ALL,1776,GSK2256098C,3.115884,0.993796,-1.276094,null,Lymphoid
GDSC2,909255,PA-1,SIDM01140,UNCLASSIFIED,1776,GSK2256098C,1.868549,0.925181,-2.633747,intact,Ovary/Fallopian Tube
GDSC2,909256,OCUB-M,SIDM00241,BRCA,1776,GSK2256098C,3.898769,0.988212,-0.423969,intact,Breast
GDSC2,909260,PF-382,SIDM00451,ALL,1776,GSK2256098C,3.200993,0.981238,-1.183458,null,Lymphoid
GDSC2,909262,Raji,SIDM00844,UNCLASSIFIED,1776,GSK2256098C,2.40561,0.972524,-2.049187,intact,Lymphoid
GDSC2,909263,RCM-1,SIDM00359,COREAD,1776,GSK2256098C,5.440846,0.97722,1.254493,intact,Bowel
GDSC2,909264,RD,SIDM00847,UNCLASSIFIED,1776,GSK2256098C,4.78547,0.983793,0.541154,intact,Soft Tissue
GDSC2,909696,REH,SIDM00447,UNCLASSIFIED,1776,GSK2256098C,3.261187,0.989132,-1.117941,null,Lymphoid
GDSC2,909697,RF-48,SIDM01092,STAD,1776,GSK2256098C,4.216375,0.986189,-0.078274,intact,Lymphoid
GDSC2,909698,RKO,SIDM01090,COREAD,1776,GSK2256098C,4.170523,0.987922,-0.128181,intact,Bowel
GDSC2,909701,RPMI-6666,SIDM00813,UNCLASSIFIED,1776,GSK2256098C,4.062228,0.984001,-0.246054,intact,Lymphoid
GDSC2,909703,RS4-11,SIDM01086,ALL,1776,GSK2256098C,2.916137,0.987842,-1.493508,null,Lymphoid
GDSC2,909704,RT-112,SIDM00402,BLCA,1776,GSK2256098C,4.320522,0.985123,0.035085,null,Bladder/Urinary Tract
GDSC2,909707,Saos-2,SIDM01084,UNCLASSIFIED,1776,GSK2256098C,4.330634,0.98349,0.046091,intact,Bone
GDSC2,909708,SAS,SIDM00351,HNSC,1776,GSK2256098C,4.407021,0.983573,0.129234,intact,Head and Neck
GDSC2,909709,SCC-9,SIDM01080,HNSC,1776,GSK2256098C,4.730465,0.984432,0.481284,null,Head and Neck
GDSC2,909713,SH-4,SIDM01079,SKCM,1776,GSK2256098C,4.691847,0.980703,0.43925,null,Skin
GDSC2,909718,SK-CO-1,SIDM01096,COREAD,1776,GSK2256098C,3.753703,0.971846,-0.581865,intact,Bowel
GDSC2,909719,SK-HEP-1,SIDM01110,LIHC,1776,GSK2256098C,4.365477,0.986533,0.084016,null,Liver
GDSC2,909720,SK-LMS-1,SIDM01109,UNCLASSIFIED,1776,GSK2256098C,4.516913,0.984591,0.248845,intact,Soft Tissue
GDSC2,909721,SK-LU-1,SIDM01108,LUAD,1776,GSK2256098C,5.93027,0.973316,1.787203,null,Lung
GDSC2,909722,SKM-1,SIDM00380,UNCLASSIFIED,1776,GSK2256098C,3.61338,0.993539,-0.734599,intact,Myeloid
GDSC2,909725,SK-MEL-24,SIDM01106,SKCM,1776,GSK2256098C,4.968075,0.978858,0.739909,null,Skin
GDSC2,909728,SK-MES-1,SIDM01103,LUSC,1776,GSK2256098C,4.817437,0.983997,0.575948,null,Lung
GDSC2,909729,SK-MG-1,SIDM00379,GBM,1776,GSK2256098C,3.851835,0.969941,-0.475054,null,CNS/Brain
GDSC2,909731,SK-PN-DW,SIDM01097,UNCLASSIFIED,1776,GSK2256098C,2.706214,0.965962,-1.721997,intact,Bone
GDSC2,909732,SK-UT-1,SIDM01113,UNCLASSIFIED,1776,GSK2256098C,4.267739,0.988034,-0.022367,intact,Uterus
GDSC2,909735,SNG-M,SIDM00373,UCEC,1776,GSK2256098C,3.652889,0.982051,-0.691596,intact,Uterus
GDSC2,909736,SNU-387,SIDM01180,LIHC,1776,GSK2256098C,5.230009,0.979148,1.025009,null,Liver
GDSC2,909737,SNU-423,SIDM01199,LIHC,1776,GSK2256098C,3.472809,0.955997,-0.887603,intact,Liver
GDSC2,909738,SNU-449,SIDM01194,LIHC,1776,GSK2256098C,5.937136,0.973708,1.794676,null,Liver
GDSC2,909740,SNU-C2B,SIDM00781,COREAD,1776,GSK2256098C,6.706583,0.984376,2.632175,intact,Bowel
GDSC2,909743,SUP-T1,SIDM01154,ALL,1776,GSK2256098C,2.664879,0.9482,-1.766988,null,Lymphoid
GDSC2,909744,SW13,SIDM00814,ACC,1776,GSK2256098C,3.862454,0.984686,-0.463496,intact,Adrenal Gland
GDSC2,909745,SW1088,SIDM01155,GBM,1776,GSK2256098C,5.002016,0.976749,0.776851,null,CNS/Brain
GDSC2,909746,SW1116,SIDM00835,COREAD,1776,GSK2256098C,4.976034,0.984159,0.748572,intact,Bowel
GDSC2,909747,SW1417,SIDM00812,COREAD,1776,GSK2256098C,6.762378,0.966233,2.692905,intact,Bowel
GDSC2,909748,SW1463,SIDM00834,COREAD,1776,GSK2256098C,4.75506,0.984172,0.508054,intact,Bowel
GDSC2,909749,SW1710,SIDM00420,BLCA,1776,GSK2256098C,4.99461,0.982545,0.768791,intact,Bladder/Urinary Tract
GDSC2,909751,SW48,SIDM00837,COREAD,1776,GSK2256098C,4.005925,0.968309,-0.307336,intact,Bowel
GDSC2,909753,SW626,SIDM01168,OV,1776,GSK2256098C,5.647088,0.972598,1.478976,intact,Bowel
GDSC2,909754,SW684,SIDM01175,UNCLASSIFIED,1776,GSK2256098C,5.681085,0.975637,1.515979,intact,Soft Tissue
GDSC2,909755,SW837,SIDM00833,COREAD,1776,GSK2256098C,4.949246,0.984134,0.719414,intact,Bowel
GDSC2,909756,SW872,SIDM01159,UNCLASSIFIED,1776,GSK2256098C,3.087942,0.947766,-1.306508,intact,Soft Tissue
GDSC2,909757,SW948,SIDM00832,COREAD,1776,GSK2256098C,4.785321,0.982457,0.540992,intact,Bowel
GDSC2,909759,SW982,SIDM01161,UNCLASSIFIED,1776,GSK2256098C,3.104457,0.955042,-1.288532,null,Soft Tissue
GDSC2,909761,T84,SIDM00782,COREAD,1776,GSK2256098C,4.565384,0.985771,0.301603,intact,Bowel
GDSC2,909773,TUR,SIDM01205,DLBC,1776,GSK2256098C,3.24299,0.993907,-1.137748,intact,Myeloid
GDSC2,909774,TYK-nu,SIDM00321,UNCLASSIFIED,1776,GSK2256098C,5.379752,0.976392,1.187996,null,Ovary/Fallopian Tube
GDSC2,909776,U-2-OS,SIDM01191,UNCLASSIFIED,1776,GSK2256098C,5.326512,0.993134,1.130047,intact,Bone
GDSC2,909777,U-698-M,SIDM00424,UNCLASSIFIED,1776,GSK2256098C,3.629321,0.9889,-0.717247,intact,Lymphoid
GDSC2,909779,UMC-11,SIDM01183,UNCLASSIFIED,1776,GSK2256098C,4.653826,0.984609,0.397867,null,Lung
GDSC2,909781,VMRC-RCZ,SIDM00317,KIRC,1776,GSK2256098C,6.505547,0.973195,2.413359,null,Kidney
GDSC2,909784,WM-115,SIDM01000,SKCM,1776,GSK2256098C,3.832859,0.95735,-0.495708,null,Skin
GDSC2,909785,WSU-NHL,SIDM00412,UNCLASSIFIED,1776,GSK2256098C,3.530057,0.987603,-0.825291,intact,Lymphoid
GDSC2,909904,YAPC,SIDM00411,PAAD,1776,GSK2256098C,5.242025,0.967998,1.038088,null,Pancreas
GDSC2,909905,YH-13,SIDM00316,GBM,1776,GSK2256098C,3.250979,0.957115,-1.129051,null,CNS/Brain
GDSC2,909907,ZR-75-30,SIDM00971,BRCA,1776,GSK2256098C,5.83101,0.978431,1.679165,intact,Breast
GDSC2,909974,RCC10RGB,SIDM00235,KIRC,1776,GSK2256098C,5.977948,0.968769,1.839098,null,Kidney
GDSC2,909975,KURAMOCHI,SIDM00554,UNCLASSIFIED,1776,GSK2256098C,5.370714,0.980084,1.178159,intact,Ovary/Fallopian Tube
GDSC2,909976,KM-H2,SIDM01018,UNCLASSIFIED,1776,GSK2256098C,3.718362,0.990952,-0.620332,intact,Lymphoid
GDSC2,909977,HuO-3N1,SIDM00584,UNCLASSIFIED,1776,GSK2256098C,4.811798,0.982746,0.56981,intact,Bone
GDSC2,910079,OE19,SIDM00479,ESCA,1776,GSK2256098C,4.593672,0.97694,0.332392,intact,Esophagus/Stomach
GDSC2,910401,Ramos-2G6-4C10,SIDM01247,UNCLASSIFIED,1776,GSK2256098C,2.981894,0.995435,-1.421935,intact,Lymphoid
GDSC2,910544,RPMI-8866,SIDM00482,LCML,1776,GSK2256098C,3.113643,0.984879,-1.278534,intact,Myeloid
GDSC2,910546,PSN1,SIDM00469,PAAD,1776,GSK2256098C,4.897107,0.981394,0.662665,intact,Pancreas
GDSC2,910548,OAW-42,SIDM00480,OV,1776,GSK2256098C,4.166462,0.971852,-0.132601,intact,Ovary/Fallopian Tube
GDSC2,910549,OE33,SIDM00477,ESCA,1776,GSK2256098C,5.076316,0.979185,0.857724,intact,Esophagus/Stomach
GDSC2,910554,CW-2,SIDM00282,COREAD,1776,GSK2256098C,4.16232,0.986553,-0.137109,intact,Bowel
GDSC2,910687,ATN-1,SIDM00233,ALL,1776,GSK2256098C,3.135659,0.990007,-1.254571,intact,Lymphoid
GDSC2,910688,CESS,SIDM00917,LAML,1776,GSK2256098C,3.689119,0.989164,-0.652161,intact,Myeloid
GDSC2,910689,COLO-678,SIDM00957,COREAD,1776,GSK2256098C,6.328852,0.96162,2.221037,null,Bowel
GDSC2,910691,COLO-684,SIDM00142,UCEC,1776,GSK2256098C,4.607556,0.979077,0.347505,intact,Uterus
GDSC2,910692,COLO-668,SIDM00143,SCLC,1776,GSK2256098C,4.182537,0.98397,-0.115104,intact,Lung
GDSC2,910694,LN-405,SIDM00343,GBM,1776,GSK2256098C,4.804087,0.983322,0.561418,intact,CNS/Brain
GDSC2,910695,TGBC24TKB,SIDM00267,UNCLASSIFIED,1776,GSK2256098C,4.990996,0.981049,0.764857,intact,Biliary Tract
GDSC2,910698,BFTC-909,SIDM00988,KIRC,1776,GSK2256098C,3.015763,0.965971,-1.385071,null,Kidney
GDSC2,910700,C2BBe1,SIDM01233,COREAD,1776,GSK2256098C,6.026548,0.978366,1.891996,intact,Bowel
GDSC2,910702,AsPC-1,SIDM00899,PAAD,1776,GSK2256098C,7.27229,0.967125,3.247915,intact,Pancreas
GDSC2,910703,CA46,SIDM00907,UNCLASSIFIED,1776,GSK2256098C,4.309403,0.985546,0.022982,intact,Lymphoid
GDSC2,910704,AU565,SIDM00898,BRCA,1776,GSK2256098C,3.815866,0.982995,-0.514204,intact,Breast
GDSC2,910705,BALL-1,SIDM00287,UNCLASSIFIED,1776,GSK2256098C,3.122445,0.992629,-1.268953,intact,Lymphoid
GDSC2,910706,BL-41,SIDM00985,UNCLASSIFIED,1776,GSK2256098C,1.86629,0.988306,-2.636206,intact,Lymphoid
GDSC2,910779,IA-LM,SIDM00306,UNCLASSIFIED,1776,GSK2256098C,4.891567,0.987503,0.656635,intact,Lung
GDSC2,910780,TGW,SIDM00324,NB,1776,GSK2256098C,3.85849,0.985079,-0.467811,intact,Peripheral Nervous System
GDSC2,910781,AN3-CA,SIDM00901,UCEC,1776,GSK2256098C,4.054945,0.98583,-0.253981,intact,Uterus
GDSC2,910784,A204,SIDM00798,UNCLASSIFIED,1776,GSK2256098C,5.032693,0.979459,0.810242,intact,Kidney
GDSC2,910849,NY,SIDM00569,UNCLASSIFIED,1776,GSK2256098C,4.341517,0.982748,0.057937,intact,Bone
