,CDKN2A,CDKN2B,MTAP,cdkn_null,mtap_null,FERMT2,ILK,ITGAV,ITGB5,LATS1,LATS2,MAT2A,MOB1A,MOB1B,NF2,PRMT5,PTK2,SAV1,STK3,STK4,TEAD1,TEAD2,TEAD3,TEAD4,TLN1,VCL,WWTR1,YAP1,cns
ACH-001685,0.9838109379101,0.9838109379101,0.9838109379101,0,0,-0.1617150282760339,0.0451036650278194,-0.1996026554416906,-0.1150286293028373,0.1507675351256761,-0.0748144009732037,-2.1186871981166937,-0.0471150225168802,0.0513345416943697,0.2881705854919061,-0.8149413556732271,-0.1915251254608125,0.1750246359424544,-0.2546177506759433,-0.1618868228684578,0.1588396296267968,-0.1392196727713386,-0.2191530138439599,-0.04316618532001,0.0257793354346894,-0.2738785018694787,-0.1582853767767312,-0.1348509935971658,0
ACH-001400,0.5716147304020045,0.5716147304020045,0.5716147304020045,0,0,-0.8903736079062565,-0.7618549856478645,-0.544612808015849,-0.0591739962624771,0.1955986368103975,-0.0501623120407115,-1.1081171233502547,0.1000620037581841,0.235101452215005,0.7896971599523384,-0.7117040496664121,-0.3652147946818024,0.0589619057773559,-0.2882371576893609,-0.0292897165344844,-0.4295319399285611,-0.2756402151136363,-0.6332032409483135,-0.0930866915571246,-1.044102564841911,-0.3456137547038259,-0.7305325996786636,-0.1050344934829885,0
ACH-001982,1.241055689041099e-09,0.3684020488760581,1.241055689041099e-09,1,1,-1.0209194748194736,-0.4119295350118358,-1.0411671300170555,-0.2129650748399204,0.1610458627077538,-0.009182954296835,-0.9478693876229068,-0.0471210595003892,0.1130875399557513,0.1444405687549198,-0.602158425389816,-0.3166254068069863,0.1430151685280902,-0.1239303180324034,-0.1121228965019372,-0.3458026790108515,-0.2249401694677041,-0.227450648825194,-0.0187786274039227,-0.3909294864503004,-0.2638007285417637,-0.3693664919820382,0.0618286438527001,0
ACH-002471,1.0371366558759385,1.0371366558759385,1.0371366558759385,0,0,-0.8875484841044989,-0.3845776340077468,-0.7923685138233842,-0.0987641257853609,0.2083990870827112,0.1014218911821546,-1.6581876335469878,-0.0630968378004078,0.0864958930681686,0.0434356911070547,-1.0471563106639707,-0.4307075438368748,0.1125952685374126,-0.0787283469946651,0.1179344773770146,-0.4809373442595642,-0.0118779007261709,-0.2017795212813267,-0.2307364851726401,-0.4365044877571179,-0.5514784311903063,-0.5594109852767442,-0.163750752038315,0
ACH-002024,1.157798345450237,1.157798345450237,1.157798345450237,0,0,-0.7943821959226702,-0.0808137916414858,-0.373197727916726,-0.342213944417183,-0.0489134151983638,0.0741597579323867,-1.7932574371168724,-0.1311315198512093,0.294566209062729,0.4527024694611005,-0.427858970803629,-0.8759421654562083,0.0053089764808956,-0.3370046210915824,0.2271860435512246,-0.39729157378523,0.052644303272676,-0.2869047289802399,-0.0948629005269927,-0.0330175115949896,-0.6948288157620642,-0.2067857961805502,-0.308200672093558,0
ACH-000716,0.6176446692624327,0.6176446692624327,0.6176446692624327,0,0,-0.218022599462009,-0.1007000058688743,-0.5453144513657966,-0.2358926060746058,0.0743130684621675,-0.1328145115431085,-1.6661626658481965,-0.0663818467796972,0.1729772368593252,0.0931195605448892,-1.1056492015790416,-0.1924299904555986,-0.0336066814656751,-0.1471403237467061,-0.0362036772166685,-0.1587047918816519,-0.1209972616997839,-0.1693700584944618,-0.21299292135157,-0.0192118831546381,-0.2672611133254488,-0.2434096686917568,0.0131581921083566,0
ACH-000946,1.0594430219373572,1.0594430219373572,1.0594430219373572,0,0,-0.0338793181663101,-0.3002471306246601,-0.3180483852294787,-0.1364664677883191,0.0560592376579067,-0.1606491130829214,-1.8815575355449736,-0.0987506339968968,0.0252540723481009,0.2924439809635328,-0.9387314323792992,-0.4363432473057507,0.1582428902647193,-0.2328017668275568,-0.2363199691511461,-0.1990304560473388,-0.0715829088679949,-0.441593651492525,-0.109817857168313,-0.3050252746476747,-0.2810935135755332,-0.1231983592038766,-0.1616165420479018,0
ACH-000101,0.0599448259334493,0.000278633393975,0.9199797430107326,1,0,-0.1762834947058331,0.1458268178607923,-0.0994807030596328,-0.0520501278608523,0.1384355343147324,-0.1507975770869682,-1.925447587864518,0.0834054633510976,0.2075033052798435,0.1268767842390201,-1.7315401207673395,-0.1527916574157002,0.0724020685311441,0.1594452216872247,0.0834531587984709,-0.0168681065096506,-0.171423985781534,-0.2398585939575297,-0.2462094661301352,-0.1041575992590479,0.0257224051592281,-0.0023757489818463,0.0009747142758542,0
ACH-002710,0.7337446580572998,0.7337446580572998,0.7337446580572998,0,0,-1.7390609090527451,-0.7157909413633485,-1.2709179225015732,-0.7237324351855463,0.1166149550200251,0.2373551253196309,-1.5979103421339096,-0.0672785534054783,0.0843699253695583,0.6596869751870987,-0.931022643603902,-1.357164653272814,0.3040040726264798,-0.2353645923287156,-0.0220538104721189,-1.154322847611174,-0.1164038983118693,-0.3734470874959148,-0.0544392747019856,-0.7578445832538856,-0.9218166132326634,-0.2964236126254388,-0.5736941343744802,1
ACH-002672,1.0652366712945474,1.0652366712945474,1.0652366712945474,0,0,-0.2535260852345741,-0.5822198533505865,-0.5449477378565699,-0.0328436869498558,0.359219263943598,0.1384143398867105,-2.0487773395447326,-0.071682145766734,0.135134587546259,-0.0265364255584306,-1.154141083973672,-0.7929475596094944,0.2679759680572678,-0.1103644799088217,-0.0258400352946779,-0.6691015030023347,-0.1581959644785161,-0.3042265145942608,-0.1623735591139926,-0.6847648818931795,-0.372210111080149,-0.7132755762538656,-0.4619326613302575,0
ACH-002785,0.8671178568578718,0.8671178568578718,0.8671178568578718,0,0,-0.997770581999784,0.1618761944051016,-1.1966045951849296,-0.1961803671626803,0.3004808279997484,-0.2224861441889702,-1.975566129192804,-0.0738485147354842,0.113348794078376,0.224049975431637,-0.9745830643780456,-0.6860548777224856,-0.1579493131864734,-0.2198166289374227,-0.0348263250102356,-0.1411251135881339,-0.1208140990721444,-0.4429898227127536,-0.174791068902572,-0.3364948536927418,-0.4416064677956436,-0.7721024896602522,-0.2709480858994495,0
ACH-001619,0.9744560341216136,0.9744560341216136,0.9744560341216136,0,0,-0.7398672263896079,-0.3143059454703097,-0.9873248163690942,-0.0089090217880713,0.4458924225449425,0.0871304573765281,-1.7072265199458492,-0.1824016271145242,0.1432583714122029,0.7828094867139295,-0.6419333299499772,-0.7280998366614259,0.085860237979795,-0.2116480709695868,-0.121683000777155,-0.3676482346595361,0.1026932736967025,-0.2398719545311262,-0.0636269761315909,-0.3373036134743158,-0.3702452670166876,-0.8888723938576302,-0.1810990908672499,0
ACH-000127,0.75481500095415,0.75481500095415,0.75481500095415,0,0,-0.5693643775128233,-0.608091834154021,-1.1122158243141176,-0.9981821966658776,0.1556652095452778,0.0817449681286643,-1.606513096422789,0.0250053564758004,0.0739500246278705,0.5331651602086128,-1.080663739707837,-1.1526184139590805,0.1541381084184384,-0.2798069164496,-0.0990237584586124,-0.5513152119409994,-0.1101016417460484,-0.0833968309044937,0.0109530449981914,-0.3831078861273612,-0.5772502716137192,-0.3505221835853435,-0.2669858283350644,0
ACH-000839,0.5387373522273141,0.5387373522273141,0.5387373522273141,0,0,-0.3990383080732201,-0.7515023416397397,-0.4450161400879581,-0.2185070261987906,0.208616574567254,0.1748669927398073,-1.2231006305883554,0.0051268477771721,0.2003072520508794,0.8008730151625048,-0.8430990946559751,-0.7400388484701783,0.1845096492534915,-0.2727183630776968,0.0887696986220364,-0.445961127234968,-0.0744346221114218,-0.5956166562698685,-0.2239381998465718,-0.3490269790226914,-0.1155018697794678,-0.5955307444435796,-1.0918035638489358,0
ACH-002460,0.0005822496387936,0.4727396730051356,9.104488383634891e-10,1,1,-0.7764200705261267,-0.7515214571613704,-0.5399568883426062,-0.1657794955073726,0.2897789712679585,0.000279933320924,-1.9493811266506729,-0.0567630914829721,0.2027474983129804,0.0220644548175111,-0.9255853054472076,-0.4983372602827961,-0.1218627501300612,-0.0414068675982965,-0.2000501487313679,-0.2821405466028452,-0.0445645576772052,-0.0931022193599115,-0.227085570946693,-0.3889431599378446,-0.6340543639096643,-0.3471698117331169,-0.1201153937401472,0
ACH-000849,0.7969504868639867,0.7969504868639867,0.7969504868639867,0,0,-0.9888307294047128,-0.5558091753513803,-1.353255812329119,-1.2322956084555694,0.1345640515559067,-0.1228500615613012,-1.8291345251188704,0.0915565236437782,0.0043037702493543,0.1212078061664746,-1.0497670414951232,-0.4836677962985706,0.1673190082317849,-0.4003205212048754,-0.1395311337808096,-0.0838432896983371,-0.089689634679456,-0.645595836228251,-0.1727350736786384,-0.3087990878630445,-0.395460520654017,-0.3157793962003102,-0.3100768933426387,0
ACH-001275,1.0377363820884875,1.0377363820884875,1.0377363820884875,0,0,-0.6142702506869884,-0.3014590315825269,-0.4986585529923941,-0.1570779156712183,0.0123573550936577,-0.0420064730158337,-1.7945570471117906,-0.1171013116463636,0.0523378675189908,0.080978649815762,-0.7316726883461883,-0.6552459629514776,0.3047420996188337,-0.2333514292783388,-0.2029571153133491,-0.1798403072361613,0.0878666727091544,-0.2257978986331081,-0.2742638133717484,-0.2972287313971115,-0.390265876648777,-0.3860894955070316,-0.4632327585957259,0
ACH-000410,0.9037270433362032,0.9037270433362032,0.9037270433362032,0,0,-0.7202675493154668,-0.2034944716064405,-1.167831075411164,-0.3794290143642179,0.1177785846918453,-0.1411061525279603,-1.7475373206404283,-0.0671643864201094,-0.0388395040040633,0.2305412632028177,-1.2594853494489628,-0.6155610069039242,0.089772931976819,-0.2023607916579353,-0.1187449473072263,-0.0857358764721443,-0.1080496975122421,-0.1812273287360163,0.003957923002885,-0.2088690490267759,-0.5947990382819813,-0.6948918968709806,-0.2495592063280335,0
ACH-002021,1.3142675500110164,1.3142675500110164,1.3142675500110164,0,0,-0.7465702713259842,-0.2916232675183291,-0.6203306139895088,-0.2804700149726268,0.2353523377919275,0.0385147356479181,-1.5051049828066982,-0.0926985455458924,0.05305453969038,0.5778283686654851,-1.258342709746243,-0.2866850921306605,0.0861823002040758,-0.2268280583395376,0.0591267301829964,-0.0387438867481423,-0.2115483972787373,-0.0550917882392789,-0.0966502953603243,-0.4166570830065642,-0.3207960143028828,-0.7256360257872774,-0.5544579223026189,0
ACH-000898,0.9447666866638996,0.9447666866638996,0.9447666866638996,0,0,-0.220434769367569,-0.0140069135759765,-0.1018931092657835,-0.2002353806444646,0.2808464360744823,-0.2265549723153667,-1.7150859593093069,-0.0766523107572379,0.0722805390313924,0.6329485665924491,-0.8412155258898044,-0.0691397656727155,0.0585615937806657,-0.2453625961316993,-0.079125050749321,-0.0262353325531504,-0.227173240634975,-0.1559659954788593,-0.1257394465857188,-0.0688603415912636,-0.1400180802461283,-0.1311741996494921,-0.266045926431196,0
ACH-000389,1.6472435229106012e-09,0.0001349866406424,1.6472435229106012e-09,1,1,-1.4734731146513165,-0.6446228307424355,-0.9584859552690216,-0.4742343633501626,0.1244615301693025,-0.0729410095560559,-1.4791937868210965,-0.0170251852788407,0.2251592732124211,0.6338873636864593,-0.6366919724608915,-1.086997524238646,0.022117744865359,-0.2013707121608992,-0.0245468380473799,-0.1585613137802569,-0.021581343780931,-0.4261420896221912,-0.3058822456598531,-0.628550757954647,-0.9162754330905402,-0.253518071366739,-0.4797973848797828,1
ACH-001295,1.0308189755408268,1.0308189755408268,1.0308189755408268,0,0,-0.1265391492661735,0.0940795203832247,-0.1746728433833201,-0.0589941072981438,0.1454367451126106,-0.337514980555606,-1.775081704384388,0.0461780074348086,0.0149674725030637,0.2830520961411998,-1.1045808922138058,-0.0084849650865934,-0.028245805308931,-0.2054535700127316,-0.0573801264711112,0.0933229032089567,-0.0221191083440148,-0.238195678891239,-0.2168209176332759,0.0395528264034406,-0.2825656783588651,-0.0346625551205274,-0.1806596116698282,0
ACH-000809,0.8188402927222332,0.8188402927222332,0.8188402927222332,0,0,-0.2149382515190785,-0.4101601019684899,-0.3240971795177745,-0.0752756978798065,0.2068083942231665,-0.1871950375547628,-1.478785022060496,0.0083676266607977,0.1398015381907835,0.0765599432364501,-1.1299746691828554,-0.4956727458827629,0.1003096747545364,-0.226611997372358,-0.1318990948488463,-0.2882594427191547,0.0186068467295642,-0.3824993087889192,-0.1828283881109085,-0.4310534682576808,-0.2558469201416736,-0.2271111519535281,-0.4356090291317211,0
ACH-002051,1.7018100293475544,1.7018100293475544,1.7018100293475544,0,0,-0.2669782261696365,0.2308731682058332,-0.1217683426620858,-0.1073398901505923,0.0824761663272189,0.0398051637841045,-2.3376181853092284,-0.1184132004176267,0.1658208051123956,0.1919634359952591,-0.2737566712023925,-0.1124066542496783,-0.061396229888669,-0.1222440257795077,-0.1129927241247816,-0.1849384274112258,-0.1021526987912016,-0.3060446668623364,-0.017975310655139,-0.1733620922028515,-0.2614819759546393,0.0033289012462681,-0.2774127867737747,0
ACH-000601,1.167771376114715e-09,3.167935103095643e-08,1.167771376114715e-09,1,1,-0.6500503677011484,-0.3179640272534354,-1.3286978658790662,-0.400979132690056,0.1287648248463894,-0.2004391202566207,-2.1194300450801618,-0.0687422352962205,-0.0379962040957911,-0.104393932127567,-1.397444572523755,-0.9431042004485816,0.0006392268153389,-0.2204745986545386,-0.1618697602395377,0.1021383992231832,-0.1355206571555134,-0.2061132984648694,-0.0596168405939233,-0.5190779152609616,-0.4487861912109483,-0.3198980555740643,-0.1888661927811633,0
ACH-000159,0.0002060498474889,0.1765510464226277,1.4007862756387544e-09,1,1,-0.9657636708656367,-0.3623800181181051,-1.1685418474043252,-0.2261807457125494,0.0219187466324429,0.0495173817874712,-2.388682108957404,-0.139699657276121,0.0928053292965514,0.2593539700368606,-1.0216837672998085,-0.6322540669286489,0.0354471624611574,-0.3039008779269365,-0.13220552028877,-0.0213383620979679,-0.1554253756594762,-0.1822802948273496,-0.3040000866648225,-0.5845860083022782,-0.3983989144446416,-0.2789381195117176,-0.1730331209609134,0
ACH-001990,1.2875495910742605,1.2875495910742605,1.2875495910742605,0,0,-1.0027664815381208,-0.2138386317634717,-0.8321780264062077,-0.4164359154422011,0.226065772362839,-0.0024593425441327,-2.3038388445764943,-0.0674339043061342,0.014083993159395,0.252578509825048,-0.9209116926892906,-0.4464307742219651,0.1347178651113745,-0.1712941668894141,-0.0542649730381845,-0.1184616647018359,-0.0883639103746733,-0.0878367511078559,-0.1186945472436019,-0.1310359800986983,-0.3103898242785269,-0.4421953378989693,-0.0459696890647995,0
ACH-000623,1.452115143068351e-09,3.407085708560891e-08,1.452115143068351e-09,1,1,-1.1930273568641905,-0.2246558463665944,-1.4253387599896312,-0.4710899298772465,0.1608797922456876,-0.115243902861203,-1.9813409162114908,-0.0723553030648728,0.1153888551756851,0.0889508808843561,-1.5765042912689449,-0.8656609177890805,0.0240998740857749,-0.1553544942813379,0.0252170810869941,-0.0329048146170317,-0.2501240742062343,-0.127873548747162,-0.1194898527766042,-0.2168189507624897,-0.6731409790228655,-0.5792581517844739,-0.3876922203306957,1
ACH-000402,1.158937688164219,1.158937688164219,1.158937688164219,0,0,0.0506201816566154,-0.4420570824304212,-0.2654843405088267,-0.3958461991946004,0.1217845839187335,-0.0446819167320676,-1.3263372814675476,0.0647954602167919,0.1228736545725629,0.1082628444065942,-1.2216258989346391,-0.3697092934304636,-0.1366945567868891,-0.0566601804223671,-0.1251801911123347,-0.0642211292073062,-0.2213380993913895,-0.2599319284380968,-0.2636707429181778,-0.0533250997618307,-0.1503868952301114,-0.1086728280038709,-0.1214408966916812,0
ACH-000403,0.7232538484997773,0.7232538484997773,0.7232538484997773,0,0,-0.150729320765206,-0.932532354698737,-0.8025604263323027,-0.6451098212469442,0.2236622899554498,0.0436426432984848,-1.954708662869749,-0.12088880230602,0.1247898334518622,0.4759853462578604,-0.9412994650724544,-0.5010954696698924,0.225884920263912,-0.2579693255496932,-0.0543244721630183,-0.6831111674283973,-0.1035512424078037,-0.1990832138926651,-0.1627625925829008,-0.7036468551615513,-0.406268932650807,-0.2054248543960428,-1.2629175355800957,0
ACH-000009,0.5729995853135297,0.5729995853135297,0.5729995853135297,0,0,-0.1849877975081663,-0.8636868679661507,-1.4381225237429147,-1.007057859032246,0.089138950319919,0.0981147648678089,-1.7513735892590738,0.0670904079892837,-0.0762652579463998,0.8229038487264946,-1.165085363922342,-0.7101457350924982,0.2556870886236979,-0.2645370052094913,-0.0165753275404584,-0.2772282520365781,-0.0883023313769606,-0.427154958448639,-0.5082930247573417,-0.1580533212128712,-0.4069489101966818,-0.1652223152616532,-0.8930684634512889,0
ACH-001280,1.4051566750550668,1.4051566750550668,1.4051566750550668,0,0,-0.5557696399289643,-0.4642298254664722,-0.6636044046915122,-0.4311159199481938,-0.0928592936761555,0.1026572342593195,-2.259198635560616,-0.3742382047374928,0.0473195646843544,0.4115211936205562,-0.4683272437757747,-0.4325423488373134,0.136189548499663,-0.1353573493650816,-0.1711183536808509,-0.2249259968039598,-0.2459780162832028,-0.3846805870424205,-0.3004075308645818,-0.0762364915426513,-0.5959891988422851,-0.0065548038188582,-1.3284807621257744,0
ACH-000304,0.1644996610127045,0.5839197445173713,1.2148615041176118e-09,1,1,-1.0842663632446898,-0.3852817603804844,-0.790918740974083,-0.1119358691544926,0.3364908540943765,0.1938085975246478,-2.134886591441852,-0.2486472265733737,-0.0400124132776812,0.522654263284122,-0.3967106977600805,-0.9239527441134116,0.3316499685946725,-0.102607116081379,-0.1031461397601588,-0.0152750096190379,0.1835907451663702,-0.1207674889891435,-0.2287278073005916,-0.5582879304912676,-0.4972863880051614,-0.377447780581329,-0.4177472346760768,0
ACH-000445,1.2039135954519823e-09,0.7851264167878598,1.2039135954519823e-09,1,1,-0.8518843609717981,-0.6057642595539798,-1.0489435822637132,-0.4938738743182038,0.1179754221165493,0.1093359456468774,-2.048966546021892,-0.0613318452299887,0.1141533669193103,0.8572162679597667,-1.0861018068546024,-0.5978871359965172,-0.0089482385571788,-0.1698938370402511,-0.1316329610154603,-0.0876402924918235,-0.1589631967057269,-0.4368943182326948,-0.2818676259909932,-0.4329745460155894,-0.7815118474719438,-0.3741839679566783,-0.2186368978721892,1
ACH-000735,0.5365397636364756,0.6139928603297209,0.5365397636364756,0,0,-0.3902777832417399,-0.4985865567960537,-0.3699774845801224,-0.1993876039196217,0.2548170758076802,0.2738573430005805,-1.583411242790647,-0.0291534721445153,0.0506224795357751,0.854299011040337,-0.6960127499867441,-0.7621910128318771,0.105945486707929,-0.2510290888807206,-0.2357298220067726,-0.6719048775835904,-0.1896173260543398,-0.481411002620474,-0.0877045368023376,-0.5536058083696787,-0.4136720271407728,-0.3213331495162074,-0.1973849081919221,0
ACH-000001,1.32353926919894,1.32353926919894,1.32353926919894,0,0,-0.6275325680890942,-0.2593228831894094,-0.3746236003358724,-0.0766738518373212,0.1888504049441136,-0.0627971989331705,-1.5081233968332144,0.0922216666796823,0.2721862781535627,0.1946440129034581,-0.7153352782533033,-0.5502297960395379,0.0772886288180859,-0.1478140062178918,-0.2356855311317876,-0.2194351910611608,0.0756025359160482,-0.4233172032733646,-0.0229002389568995,-0.1668487173156266,-0.2866762737312417,-1.0706663588574636,-0.1098004183538562,0
ACH-000866,1.0719317112265017,1.0719317112265017,1.0719317112265017,0,0,-0.2856037435589877,-0.2141437771595842,-0.6494457062226034,-0.2410604730052538,0.0770032040188128,-0.1360057766428003,-1.7447953390832194,-0.0125136127981684,0.0591775982946616,-0.2371126089047127,-1.13440471280338,-0.3146737500639924,0.2414290250566511,-0.1653973118412779,0.0405609267691913,0.0885381515335304,-0.1721238087481054,-0.1158360389298675,0.0330360398050148,0.1256194382911297,-0.198819046998202,-0.2270611406006121,-0.0310674823356161,0
ACH-000302,1.2068948603599463,1.2068948603599463,1.2068948603599463,0,0,-0.6398509403211687,-0.5613671215566012,-1.629982811946091,-0.2036437834061115,0.1691887380031187,0.002884644415361,-1.5901246477713822,-0.1031034772430066,-0.0080628392644551,0.8631378526245935,-1.139991029632227,-0.8230719566945848,0.3200967155433226,-0.2117491429011154,-0.0842071279313548,-0.1849550847742472,-0.180964675794725,-0.4057319384799098,-0.1072922605633492,-0.453297488492447,-0.4717166179965617,-1.05595117395259,-0.4396273635828548,0
ACH-000286,1.2042667580680486,1.2042667580680486,1.2042667580680486,0,0,-0.2415819692503031,-0.6833895769058642,-0.9561008669501448,-0.7933435853307995,0.1308609852681251,0.2581384134376888,-1.5213175068808626,0.1176865269988272,0.2450134297420358,1.3377316668743091,-1.4108792550479066,-0.6781471648858582,0.4106888609585638,-0.090431904398659,-0.2440632257658361,-0.3808734597007022,-0.1962393882241816,-0.3110372166470485,-0.1575455415747285,-0.4761135331492286,-0.8831228790162833,-0.3778683911235269,-0.5240092963284602,0
ACH-000576,1.0020204830203272,1.0020204830203272,1.0020204830203272,0,0,-0.0444771006982926,0.0860581843759747,-0.1449665044289335,-0.1659553771126158,-0.042072831848879,-0.0574066276579313,-1.7058040265653462,0.013535208976166,0.0821126814405827,0.3764570204755321,-0.6952233949492576,-0.2122389982723582,0.0312774785534571,-0.2388430508800771,-0.1405773803563594,0.0124490169372056,-0.1614990217505574,0.0135834179201594,-0.2716702079360331,-0.0268269065371262,-0.2034248897811337,-0.1272373930598682,-0.0635991536715329,0
ACH-001128,1.075160469101155,1.075160469101155,1.075160469101155,0,0,-1.271353155462441,-0.1439822016274933,-0.7773510392523295,0.1789666151321703,0.025645768170669,-0.0853793297094987,-1.2006713070151782,0.0186233951400191,0.2491191069651136,-0.4266263601489753,-0.5146737586986434,-0.9119779067609768,0.1047483929658855,-0.2754772965763958,0.0827789752735189,-0.1054410507007031,-0.2443310390976656,0.0142233296712321,-0.3440831767412181,-0.2793815876741663,-0.4340213870255549,-0.6041630803999214,-0.1578918571684222,0
ACH-001164,0.9743290594018424,0.9743290594018424,0.9743290594018424,0,0,-0.513342098683348,-0.2465878716704475,-0.0927194380427308,-0.1413413077615282,0.1806936621780045,-0.1169185957498332,-1.6718205157006705,0.0008499464489508,-0.0665016365502398,0.1652744822377727,-0.8140547696487122,-0.4178014988408542,-0.1170203231790931,-0.204841891943931,-0.2920185512535281,-0.0741995739326918,0.0920287459060796,-0.2947301640387341,0.1449715738240665,0.0929164375057473,-0.4339493439664625,-0.1857716106722658,-0.0205454581102508,0
ACH-000307,1.3146427946631903e-09,0.6491028007173151,1.3146427946631903e-09,1,1,-0.1623279371087016,-0.6553812652873301,-0.5949240307149413,-0.0723315807302855,0.1868433725570313,-0.1826765480760604,-1.9308626924001755,0.02090469184244,0.1047008055396261,0.5164722977601535,-1.007845190909774,-0.5251743955165384,0.2123292685162952,-0.1699662488642217,-0.0752830921573742,-0.3880827287977364,-0.0899869308194218,-0.2066568754303102,-0.2544492804033605,-0.958579051316,-0.4503348591543036,-0.3836467776325327,-0.4674842838201081,0
ACH-000456,0.7138921286159083,0.7138921286159083,0.7138921286159083,0,0,-0.5901815717882636,-0.3663471403967367,-1.2229206384242848,-0.5485772666412844,0.2488215313655305,0.0364444478061064,-1.7137099933868527,-0.0402408952893114,0.0385959559756148,-0.0403819194035734,-1.036913147128693,-0.5001701333614331,0.1330216044904273,-0.1643859594621763,-0.0557696750746528,-0.1514459485142851,-0.2595843201151282,-0.1402397713603526,-0.0048480137846285,-0.683422053957961,-0.5101227749405489,-0.4239910202980721,-0.1934437414804482,0
ACH-000714,1.0232679680689287,1.0232679680689287,1.0232679680689287,0,0,-0.1413937475747844,-0.1079912570700705,-0.1849299958745904,-0.0633895427691182,0.148506350692514,-0.1398453874939536,-1.974504840250888,-0.0993229667200242,0.0619394151546766,0.0735288320761757,-1.5018745163399303,-0.0604610212052171,0.1163633808181622,-0.2299703131463769,-0.0207193148451825,0.036821566071872,-0.055332690040811,-0.1280984478741774,-0.1649182740775143,-0.015497506697594,-0.3324518462303503,-0.0851155311765135,0.0893180979259804,0
ACH-000206,0.9650295334909248,0.9650295334909248,0.9650295334909248,0,0,0.1719442531169919,-0.330391707460378,-0.4337637470036402,-0.2965610857476649,0.1580386192724132,-0.2032620524402393,-2.315603071781828,0.0111358001155993,-0.0643210562060302,0.5207514485784185,-0.7560850754389267,-0.3283233459412528,0.1078374133708533,-0.029341201769219,-0.1446711124453873,-0.2243315098822205,-0.0449864615418804,-0.1350530856921379,-0.1637467220260053,-0.2037820208239071,-0.373555470156039,-0.1986823166656428,-0.1138008422792465,0
ACH-001709,0.9003110586283014,0.5107693994928763,1.0033103930453742,0,0,-0.1955105361311911,0.1290243520567205,-0.1442887671475652,-0.0331814218104439,0.2068516835813286,-0.0423049463443334,-1.7020923264265289,-0.3522372561543793,0.0642514992686809,0.1953153025801749,-1.068975313026288,-0.0558576919972861,0.0696219508871268,-0.0997493773636275,-0.4366219516471731,0.0463536517660964,-0.006529007158887,-0.1073203041851581,-0.0128638679007786,0.2346536347502409,-0.0694932041322149,-0.0763771572595911,-0.1453412440728477,0
ACH-000183,0.5849872150828822,0.6883212306238271,0.5849872150828822,0,0,-0.0781171229128557,0.0487004664153252,-0.2462035276065032,0.069078885599083,0.0584729997198199,-0.073895211964777,-2.292769792610664,-0.0167516165359402,0.0999907682345779,0.2507702161424904,-0.9988420715574408,0.0509664395055385,0.088923966377692,-0.2231134964149839,-0.1659433605754371,-0.1298851634196888,-0.1142131669853166,-0.2049748534175241,0.0597061292422195,0.0292449746558894,-0.2062648363914841,-0.2676998347975502,-0.1830922335679607,0
ACH-000153,1.196924252459215e-09,0.0001029725132479,1.196924252459215e-09,1,1,-0.3897816028585082,-0.635643123546258,-0.3723501666030947,-0.0101307499600191,0.3250266529020055,-0.3374867834113672,-1.8231946507207784,-0.018996724527167,0.2188093201418867,0.2494106398999696,-1.4606355557252515,-0.8629650107021483,0.3651267825743204,0.1157053605080557,-0.0654794212706056,-0.7998599326691722,-0.2291378499210072,-0.0682132618248741,-0.2160008940282283,-0.3862439890532561,-0.590108397262942,-0.4331919898882751,-1.292906110220278,0
ACH-000634,0.0008205647913554,0.5528145442723663,0.0008996485406124,1,1,-0.5026330999934353,-0.0469874452894247,-0.878085062357981,0.1397525777771524,-0.0941538991903167,-0.3535215695958906,-1.9238946826949588,-0.1851717217976946,0.078228597735116,0.1931657292327892,-0.9192801680711792,-0.3279438762495412,0.0550415311356279,-0.4576177799426813,-0.1484744387539857,-0.2570712186922275,-0.0102149984799278,-0.2923858216367485,-0.2568985149730819,-0.1948743804090168,-0.4314266924254081,-0.1782921680537697,-0.2133529548154536,1
ACH-000198,1.3039882357373952e-09,0.0001934707035233,1.3039882357373952e-09,1,1,-0.1307313044344569,0.0642289109771546,-0.2190559896857263,0.0174300657305842,0.0808460482757404,-0.1354378572552424,-1.8029876549048904,-0.0923181063615884,-0.0111186756610844,0.1708465156493347,-1.2172871213859675,-0.1397908364665935,0.0526461726836037,-0.0680175319008554,-0.2610991147197138,-0.0302294039167154,-0.0359029930845762,-0.1482061190596791,-0.0998466663889582,0.0775681429240625,-0.1851490745606513,-0.1751594960033904,-0.1527232892783785,0
ACH-000996,1.0658984525287825,1.0658984525287825,1.0658984525287825,0,0,-0.4018328260512078,-0.2372630917819486,-0.1454385407306793,0.0022049940100879,0.064272198700804,-0.3216704673845992,-1.4597891903783264,-0.0664479831261942,0.0723095400219922,0.2507936965332153,-0.7050681301139577,-0.2216540856106485,-0.1218867753950328,-0.1714549437892885,-0.098826065619013,-0.0499652253126217,-0.0358861133693642,-0.3425881178594672,-0.2372593902371451,-0.0695696977252628,-0.4322140479721276,-0.1832221089437744,-0.3111474767539275,0
